event_id,user_id,event_type,description,category,direction,amount,currency,event_date,settlement_date,status,linked_event_id,flexibility,minimum_allowed_amount,resolved_amount,amount_inr,has_image_evidence
event_15852,user_173,expense,Household utility payment,utilities,debit,5797.26,INR,2025-09-06,2025-09-06,settled,,fixed,,5797.26,5797.26,False
event_15853,user_173,expense,Vehicle insurance premium,insurance,debit,4480.0,INR,2025-09-07,2025-09-07,settled,,fixed,,4480.0,4480.0,False
event_15854,user_173,subscription,Cloud storage plan,cloud_storage,debit,420.0,INR,2025-09-12,2025-09-12,settled,,fixed,,420.0,420.0,False
event_15855,user_173,subscription,Video streaming plan,streaming,debit,3140.0,INR,2025-09-09,2025-09-09,settled,,fixed,,3140.0,3140.0,False
event_15856,user_173,expense,Household shopping,shopping,debit,3531.58,INR,2025-09-12,2025-09-12,settled,,reducible,1272.0,3531.58,3531.58,False
event_15857,user_173,expense,Weekend entertainment,entertainment,debit,1789.32,INR,2025-09-14,2025-09-14,settled,,fixed,,1789.32,1789.32,False
event_15858,user_173,income,International employer payroll,salary,credit,1284.0,USD,2025-10-15,2025-10-15,settled,,fixed,,1284.0,106995.72,False
event_15859,user_173,expense,Apartment rent transfer,rent,debit,34000.0,INR,2025-10-02,2025-10-02,settled,,fixed,,34000.0,34000.0,False
event_15860,user_173,expense,Household utility payment,utilities,debit,5342.75,INR,2025-10-06,2025-10-06,settled,,fixed,,5342.75,5342.75,False
event_15861,user_173,expense,Vehicle insurance premium,insurance,debit,4480.0,INR,2025-10-07,2025-10-07,settled,,fixed,,4480.0,4480.0,False
event_15862,user_173,subscription,Cloud storage plan,cloud_storage,debit,420.0,INR,2025-10-12,2025-10-12,settled,,fixed,,420.0,420.0,False
event_15863,user_173,subscription,Video streaming plan,streaming,debit,3140.0,INR,2025-10-09,2025-10-09,settled,,fixed,,3140.0,3140.0,False
event_15864,user_173,expense,Household shopping,shopping,debit,3365.59,INR,2025-10-12,2025-10-12,settled,,reducible,1272.0,3365.59,3365.59,False
event_15865,user_173,expense,Weekend entertainment,entertainment,debit,1779.0,INR,2025-10-14,2025-10-14,settled,,fixed,,1779.0,1779.0,False
event_15866,user_173,expense,Apartment rent transfer,rent,debit,34000.0,INR,2025-11-02,2025-11-02,settled,,fixed,,34000.0,34000.0,False
event_15867,user_173,expense,Household utility payment,utilities,debit,5201.34,INR,2025-11-06,2025-11-06,settled,,fixed,,5201.34,5201.34,False
event_15868,user_173,expense,Household groceries,groceries,debit,3344.67,INR,2025-05-14,2025-05-14,settled,,fixed,,3344.67,3344.67,False
event_15869,user_173,expense,Weekly produce market,groceries,debit,4624.65,INR,2025-05-24,2025-05-24,settled,,fixed,,4624.65,4624.65,False
event_15870,user_173,expense,Weekly produce market,groceries,debit,4970.12,INR,2025-06-03,2025-06-03,settled,,fixed,,4970.12,4970.12,False
event_15871,user_173,expense,Fresh food shop,groceries,debit,4978.39,INR,2025-06-13,2025-06-13,settled,,fixed,,4978.39,4978.39,False
event_15872,user_173,expense,Grocery delivery,groceries,debit,4929.92,INR,2025-06-23,2025-06-23,settled,,fixed,,4929.92,4929.92,False
event_15873,user_173,expense,Fresh food shop,groceries,debit,3744.75,INR,2025-07-03,2025-07-03,settled,,fixed,,3744.75,3744.75,False
event_15874,user_173,expense,Local market purchase,groceries,debit,5304.21,INR,2025-07-13,2025-07-13,settled,,fixed,,5304.21,5304.21,False
event_15875,user_173,expense,Supermarket basket,groceries,debit,4981.31,INR,2025-07-23,2025-07-23,settled,,fixed,,4981.31,4981.31,False
event_15876,user_173,expense,Household groceries,groceries,debit,4211.18,INR,2025-08-02,2025-08-02,settled,,fixed,,4211.18,4211.18,False
event_15877,user_173,expense,Grocery delivery,groceries,debit,5386.52,INR,2025-08-12,2025-08-12,settled,,fixed,,5386.52,5386.52,False
event_15878,user_173,expense,Household groceries,groceries,debit,5468.08,INR,2025-08-22,2025-08-22,settled,,fixed,,5468.08,5468.08,False
event_15879,user_173,expense,Fresh food shop,groceries,debit,4179.21,INR,2025-09-01,2025-09-01,settled,,fixed,,4179.21,4179.21,False
event_15880,user_173,expense,Grocery delivery,groceries,debit,3712.92,INR,2025-09-11,2025-09-11,settled,,fixed,,3712.92,3712.92,False
event_15881,user_173,expense,Fresh food shop,groceries,debit,5089.75,INR,2025-09-21,2025-09-21,settled,,fixed,,5089.75,5089.75,False
event_15882,user_173,expense,Weekly produce market,groceries,debit,3236.74,INR,2025-10-01,2025-10-01,settled,,fixed,,3236.74,3236.74,False
event_15883,user_173,expense,Neighbourhood grocer,groceries,debit,3696.59,INR,2025-10-11,2025-10-11,settled,,fixed,,3696.59,3696.59,False
event_15884,user_173,expense,Local market purchase,groceries,debit,3582.48,INR,2025-10-21,2025-10-21,settled,,fixed,,3582.48,3582.48,False
event_15885,user_173,expense,Supermarket basket,groceries,debit,4750.06,INR,2025-10-31,2025-10-31,settled,,fixed,,4750.06,4750.06,False
event_15886,user_173,expense,Fuel refill,transport,debit,1875.38,INR,2025-05-15,2025-05-15,settled,,fixed,,1875.38,1875.38,False
event_15887,user_173,expense,Ride-hailing trip,transport,debit,1571.77,INR,2025-05-20,2025-05-20,settled,,fixed,,1571.77,1571.77,False
event_15888,user_173,expense,Fuel refill,transport,debit,2442.4,INR,2025-05-25,2025-05-25,settled,,fixed,,2442.4,2442.4,False
event_15889,user_173,expense,Vehicle charging,transport,debit,1421.4,INR,2025-05-30,2025-05-30,settled,,fixed,,1421.4,1421.4,False
event_15890,user_173,expense,Fuel refill,transport,debit,2237.07,INR,2025-06-04,2025-06-04,settled,,fixed,,2237.07,2237.07,False
event_15891,user_173,expense,Local taxi,transport,debit,2051.57,INR,2025-06-09,2025-06-09,settled,,fixed,,2051.57,2051.57,False
event_15892,user_173,expense,Metro and bus fares,transport,debit,1447.51,INR,2025-06-14,2025-06-14,settled,,fixed,,1447.51,1447.51,False
event_15893,user_173,expense,Rail pass,transport,debit,1816.02,INR,2025-06-19,2025-06-19,settled,,fixed,,1816.02,1816.02,False
event_15894,user_173,expense,Fuel refill,transport,debit,1583.54,INR,2025-06-24,2025-06-24,settled,,fixed,,1583.54,1583.54,False
event_15895,user_173,expense,Vehicle charging,transport,debit,2254.54,INR,2025-06-29,2025-06-29,settled,,fixed,,2254.54,2254.54,False
event_15896,user_173,expense,Local taxi,transport,debit,1630.88,INR,2025-07-04,2025-07-04,settled,,fixed,,1630.88,1630.88,False
event_15897,user_173,expense,Ride-hailing trip,transport,debit,1528.53,INR,2025-07-09,2025-07-09,settled,,fixed,,1528.53,1528.53,False
event_15898,user_173,expense,Commuter pass,transport,debit,1441.9,INR,2025-07-14,2025-07-14,settled,,fixed,,1441.9,1441.9,False
event_15899,user_173,expense,Commuter pass,transport,debit,1720.89,INR,2025-07-19,2025-07-19,settled,,fixed,,1720.89,1720.89,False
event_15900,user_173,expense,Rail pass,transport,debit,1692.83,INR,2025-07-24,2025-07-24,settled,,fixed,,1692.83,1692.83,False
event_15901,user_173,expense,Rail pass,transport,debit,1816.88,INR,2025-07-29,2025-07-29,settled,,fixed,,1816.88,1816.88,False
event_15902,user_173,expense,Ride-hailing trip,transport,debit,2148.56,INR,2025-08-03,2025-08-03,settled,,fixed,,2148.56,2148.56,False
event_15903,user_173,expense,Metro and bus fares,transport,debit,2515.4,INR,2025-08-08,2025-08-08,settled,,fixed,,2515.4,2515.4,False
event_15904,user_173,expense,Metro and bus fares,transport,debit,2458.0,INR,2025-08-13,2025-08-13,settled,,fixed,,2458.0,2458.0,False
event_15905,user_173,expense,Local taxi,transport,debit,1857.93,INR,2025-08-18,2025-08-18,settled,,fixed,,1857.93,1857.93,False
event_15906,user_173,expense,Ride-hailing trip,transport,debit,2256.76,INR,2025-08-23,2025-08-23,settled,,fixed,,2256.76,2256.76,False
event_15907,user_173,expense,Vehicle charging,transport,debit,1757.09,INR,2025-08-28,2025-08-28,settled,,fixed,,1757.09,1757.09,False
event_15908,user_173,expense,Parking and tolls,transport,debit,2042.36,INR,2025-09-02,2025-09-02,settled,,fixed,,2042.36,2042.36,False
event_15909,user_173,expense,Vehicle charging,transport,debit,1654.09,INR,2025-09-07,2025-09-07,settled,,fixed,,1654.09,1654.09,False
event_15910,user_173,expense,Vehicle charging,transport,debit,2149.92,INR,2025-09-12,2025-09-12,settled,,fixed,,2149.92,2149.92,False
event_15911,user_173,expense,Metro and bus fares,transport,debit,2144.89,INR,2025-09-17,2025-09-17,settled,,fixed,,2144.89,2144.89,False
event_15912,user_173,expense,Fuel refill,transport,debit,1845.45,INR,2025-09-22,2025-09-22,settled,,fixed,,1845.45,1845.45,False
event_15913,user_173,expense,Rail pass,transport,debit,1975.23,INR,2025-09-27,2025-09-27,settled,,fixed,,1975.23,1975.23,False
event_15914,user_173,expense,Local taxi,transport,debit,1932.23,INR,2025-10-02,2025-10-02,settled,,fixed,,1932.23,1932.23,False
event_15915,user_173,expense,Rail pass,transport,debit,1867.22,INR,2025-10-07,2025-10-07,settled,,fixed,,1867.22,1867.22,False
event_15916,user_173,expense,Ride-hailing trip,transport,debit,2406.88,INR,2025-10-12,2025-10-12,settled,,fixed,,2406.88,2406.88,False
event_15917,user_173,expense,Rail pass,transport,debit,2438.75,INR,2025-10-17,2025-10-17,settled,,fixed,,2438.75,2438.75,False
event_15918,user_173,expense,Metro and bus fares,transport,debit,2421.96,INR,2025-10-22,2025-10-22,settled,,fixed,,2421.96,2421.96,False
event_15919,user_173,expense,Fuel refill,transport,debit,2507.55,INR,2025-10-27,2025-10-27,settled,,fixed,,2507.55,2507.55,False
event_15920,user_173,expense,Commuter pass,transport,debit,2365.62,INR,2025-11-01,2025-11-01,settled,,fixed,,2365.62,2365.62,False
event_15921,user_173,expense,Local taxi,transport,debit,2140.97,INR,2025-11-06,2025-11-06,settled,,fixed,,2140.97,2140.97,False
event_15922,user_173,expense,Family dinner,dining,debit,3259.27,INR,2025-05-16,2025-05-16,settled,,reducible,2105.0,3259.27,3259.27,False
event_15923,user_173,expense,Lunch with colleagues,dining,debit,3953.34,INR,2025-05-23,2025-05-23,settled,,reducible,2105.0,3953.34,3953.34,False
event_15924,user_173,expense,Coffee shop,dining,debit,3473.22,INR,2025-05-30,2025-05-30,settled,,reducible,2105.0,3473.22,3473.22,False
event_15925,user_173,expense,Weekend food delivery,dining,debit,3710.77,INR,2025-06-06,2025-06-06,settled,,reducible,2105.0,3710.77,3710.77,False
event_15926,user_173,expense,Neighbourhood restaurant,dining,debit,3065.12,INR,2025-06-13,2025-06-13,settled,,reducible,2105.0,3065.12,3065.12,False
event_15927,user_173,expense,Quick-service meal,dining,debit,5286.8,INR,2025-06-20,2025-06-20,settled,,reducible,2105.0,5286.8,5286.8,False
event_15928,user_173,expense,Bakery and snacks,dining,debit,4500.42,INR,2025-06-27,2025-06-27,settled,,reducible,2105.0,4500.42,4500.42,False
event_15929,user_173,expense,Family dinner,dining,debit,3096.42,INR,2025-07-04,2025-07-04,settled,,reducible,2105.0,3096.42,3096.42,False
event_15930,user_173,expense,Coffee shop,dining,debit,5090.62,INR,2025-07-11,2025-07-11,settled,,reducible,2105.0,5090.62,5090.62,False
event_15931,user_173,expense,Family dinner,dining,debit,4146.05,INR,2025-07-18,2025-07-18,settled,,reducible,2105.0,4146.05,4146.05,False
event_15932,user_173,expense,Takeaway order,dining,debit,3569.46,INR,2025-07-25,2025-07-25,settled,,reducible,2105.0,3569.46,3569.46,False
event_15933,user_173,expense,Quick-service meal,dining,debit,3492.4,INR,2025-08-01,2025-08-01,settled,,reducible,2105.0,3492.4,3492.4,False
event_15934,user_173,expense,Bakery and snacks,dining,debit,3641.57,INR,2025-08-08,2025-08-08,settled,,reducible,2105.0,3641.57,3641.57,False
event_15935,user_173,expense,Family dinner,dining,debit,4433.63,INR,2025-08-15,2025-08-15,settled,,reducible,2105.0,4433.63,4433.63,False
event_15936,user_173,expense,Family dinner,dining,debit,4667.87,INR,2025-08-22,2025-08-22,settled,,reducible,2105.0,4667.87,4667.87,False
event_15937,user_173,expense,Quick-service meal,dining,debit,3163.77,INR,2025-08-29,2025-08-29,settled,,reducible,2105.0,3163.77,3163.77,False
event_15938,user_173,expense,Quick-service meal,dining,debit,3248.03,INR,2025-09-05,2025-09-05,settled,,reducible,2105.0,3248.03,3248.03,False
event_15939,user_173,expense,Takeaway order,dining,debit,4382.17,INR,2025-09-12,2025-09-12,settled,,reducible,2105.0,4382.17,4382.17,False
event_15940,user_173,expense,Weekend food delivery,dining,debit,4115.89,INR,2025-09-19,2025-09-19,settled,,reducible,2105.0,4115.89,4115.89,False
event_15941,user_173,expense,Coffee shop,dining,debit,5271.1,INR,2025-09-26,2025-09-26,settled,,reducible,2105.0,5271.1,5271.1,False
event_15942,user_173,expense,Weekend food delivery,dining,debit,3989.2,INR,2025-10-03,2025-10-03,settled,,reducible,2105.0,3989.2,3989.2,False
event_15943,user_173,expense,Takeaway order,dining,debit,3723.83,INR,2025-10-10,2025-10-10,settled,,reducible,2105.0,3723.83,3723.83,False
event_15944,user_173,expense,Lunch with colleagues,dining,debit,4550.99,INR,2025-10-17,2025-10-17,settled,,reducible,2105.0,4550.99,4550.99,False
event_15945,user_173,expense,Family dinner,dining,debit,4779.32,INR,2025-10-24,2025-10-24,settled,,reducible,2105.0,4779.32,4779.32,False
event_15946,user_173,expense,Neighbourhood restaurant,dining,debit,5237.03,INR,2025-10-31,2025-10-31,settled,,reducible,2105.0,5237.03,5237.03,False
event_15947,user_174,income,Payroll credit,salary,credit,880.0,EUR,2025-11-15,2025-11-15,settled,,fixed,,880.0,79706.96,False
event_15948,user_174,expense,Shared housing rent,rent,debit,204.6,EUR,2025-11-03,2025-11-03,settled,,fixed,,204.6,18531.87,False
event_15949,user_174,expense,Municipal utilities,utilities,debit,54.5,EUR,2025-11-07,2025-11-07,settled,,fixed,,54.5,4936.4,False
event_15950,user_174,subscription,Online backup subscription,cloud_storage,debit,8.0,EUR,2025-11-13,2025-11-13,settled,,stoppable,,8.0,724.61,False
event_15951,user_174,subscription,Video streaming plan,streaming,debit,17.0,EUR,2025-11-10,2025-11-10,settled,,stoppable,,17.0,1539.79,False
event_15952,user_174,expense,Household shopping,shopping,debit,41.73,EUR,2025-11-13,2025-11-13,settled,,reducible,16.8,41.73,3779.74,False
event_15953,user_174,income,Payroll credit,salary,credit,880.0,EUR,2025-12-15,2025-12-15,settled,,fixed,,880.0,79706.96,False
event_15954,user_174,expense,Shared housing rent,rent,debit,204.6,EUR,2025-12-03,2025-12-03,settled,,fixed,,204.6,18531.87,False
event_15955,user_174,expense,Municipal utilities,utilities,debit,61.88,EUR,2025-12-07,2025-12-07,settled,,fixed,,61.88,5604.85,False
event_15956,user_174,subscription,Online backup subscription,cloud_storage,debit,8.0,EUR,2025-12-13,2025-12-13,settled,,stoppable,,8.0,724.61,False
event_15957,user_174,subscription,Video streaming plan,streaming,debit,17.0,EUR,2025-12-10,2025-12-10,settled,,stoppable,,17.0,1539.79,False
event_15958,user_174,expense,Household shopping,shopping,debit,39.6,EUR,2025-12-13,2025-12-13,settled,,reducible,16.8,39.6,3586.81,False
event_15959,user_174,income,Payroll credit,salary,credit,880.0,EUR,2026-01-15,2026-01-15,settled,,fixed,,880.0,79706.96,False
event_15960,user_174,expense,Shared housing rent,rent,debit,204.6,EUR,2026-01-03,2026-01-03,settled,,fixed,,204.6,18531.87,False
event_15961,user_174,expense,Municipal utilities,utilities,debit,65.48,EUR,2026-01-07,2026-01-07,settled,,fixed,,65.48,5930.92,False
event_15962,user_174,subscription,Online backup subscription,cloud_storage,debit,8.0,EUR,2026-01-13,2026-01-13,settled,,stoppable,,8.0,724.61,False
event_15963,user_174,subscription,Video streaming plan,streaming,debit,17.0,EUR,2026-01-10,2026-01-10,settled,,stoppable,,17.0,1539.79,False
event_15964,user_174,expense,Household shopping,shopping,debit,42.93,EUR,2026-01-13,2026-01-13,settled,,reducible,16.8,42.93,3888.43,False
event_15965,user_174,income,Payroll credit,salary,credit,880.0,EUR,2026-02-15,2026-02-15,settled,,fixed,,880.0,79706.96,False
event_15966,user_174,expense,Shared housing rent,rent,debit,204.6,EUR,2026-02-03,2026-02-03,settled,,fixed,,204.6,18531.87,False
event_15967,user_174,expense,Municipal utilities,utilities,debit,63.51,EUR,2026-02-07,2026-02-07,settled,,fixed,,63.51,5752.49,False
event_15968,user_174,subscription,Online backup subscription,cloud_storage,debit,8.0,EUR,2026-02-13,2026-02-13,settled,,stoppable,,8.0,724.61,False
event_15969,user_174,subscription,Video streaming plan,streaming,debit,17.0,EUR,2026-02-10,2026-02-10,settled,,stoppable,,17.0,1539.79,False
event_15970,user_174,expense,Household shopping,shopping,debit,44.6,EUR,2026-02-13,2026-02-13,settled,,reducible,16.8,44.6,4039.69,False
event_15971,user_174,income,Final employer payroll,salary,credit,880.0,EUR,2026-03-15,2026-03-15,settled,,fixed,,880.0,79706.96,False
event_15972,user_174,expense,Shared housing rent,rent,debit,204.6,EUR,2026-03-03,2026-03-03,settled,,fixed,,204.6,18531.87,False
event_15973,user_174,expense,Municipal utilities,utilities,debit,58.03,EUR,2026-03-07,2026-03-07,settled,,fixed,,58.03,5256.13,False
event_15974,user_174,subscription,Online backup subscription,cloud_storage,debit,8.0,EUR,2026-03-13,2026-03-13,settled,,stoppable,,8.0,724.61,False
event_15975,user_174,subscription,Video streaming plan,streaming,debit,17.0,EUR,2026-03-10,2026-03-10,settled,,stoppable,,17.0,1539.79,False
event_15976,user_174,expense,Household shopping,shopping,debit,43.52,EUR,2026-03-13,2026-03-13,settled,,reducible,16.8,43.52,3941.87,False
event_15977,user_174,expense,Shared housing rent,rent,debit,204.6,EUR,2026-04-03,2026-04-03,settled,,fixed,,204.6,18531.87,False
event_15978,user_174,expense,Fresh food shop,groceries,debit,30.07,EUR,2025-10-10,2025-10-10,settled,,fixed,,30.07,2723.62,False
event_15979,user_174,expense,Fresh food shop,groceries,debit,29.67,EUR,2025-10-20,2025-10-20,settled,,fixed,,29.67,2687.39,False
event_15980,user_174,expense,Local market purchase,groceries,debit,28.53,EUR,2025-10-30,2025-10-30,settled,,fixed,,28.53,2584.14,False
event_15981,user_174,expense,Grocery delivery,groceries,debit,38.58,EUR,2025-11-09,2025-11-09,settled,,fixed,,38.58,3494.43,False
event_15982,user_174,expense,Grocery delivery,groceries,debit,29.0,EUR,2025-11-19,2025-11-19,settled,,fixed,,29.0,2626.71,False
event_15983,user_174,expense,Fresh food shop,groceries,debit,40.48,EUR,2025-11-29,2025-11-29,settled,,fixed,,40.48,3666.52,False
